"Date","waterYear","waterDay","hru_1","hru_2","hru_3","hru_4","hru_5","hru_6","hru_7","hru_8","hru_9","hru_10"
"2015-06-01",2015,244,4.05190514907674,5.42531914344195,4.32932655465021,4.91168207167655,4.77859494597971,4.35360386963509,4.27983067919693,4.47287446562747,3.95028252708127,4.41564184920734
"2015-07-01",2015,274,4.14001135668088,5.19802581991155,4.12433295463458,4.49610398073889,4.91265377035737,4.63791417744349,4.53057492933159,4.6826246338168,4.282647511472,4.49741916588724
"2015-08-01",2015,305,3.42952997199,4.48379178609728,3.58319137639726,3.53201420771481,4.23038358855326,4.11314968284971,3.9878333835629,4.01417537125792,3.6848436609108,3.87921598669935
"2015-09-01",2015,336,2.17497644894217,3.4248277787441,2.58058625090593,2.67423459478738,2.84028207221395,2.88708603876415,2.82923178884178,2.83901185194804,2.47818968863719,2.71391986646152
"2015-10-01",2016,1,1.21140682881164,1.89154579874657,1.48199792567373,1.62877984492592,1.64459664058698,1.66921291860767,1.54078333585286,1.54130958072011,1.18503681366614,1.49548195268843
"2015-11-01",2016,32,0.709723383553872,0.957494882937294,0.72084911268759,0.949924742400206,0.828468342458428,0.785432247188248,0.722560855951784,0.735742709678226,0.584570292678194,0.768636541068192
"2015-12-01",2016,62,0.248005427307507,0.401312433402665,0.334846522535861,0.346730122347324,0.179395000147797,0.263036010583991,0.210767405273499,0.186799597002984,0.158113782235174,0.202303990264114
"2016-01-01",2016,93,0.105115698941859,0.0271992407112096,0.101767973978656,0.0174382220142321,0.169796969213777,0.307198261271948,0.244367280983299,0.232304531103479,0.222142934825354,0.250206535848543
"2016-02-01",2016,124,0.292491246482505,0.129274958135338,0.255175087202479,0.105796328024792,0.316596269979166,0.566455803945202,0.427955359436368,0.424490493603758,0.395832869976116,0.411675305321062
"2016-03-01",2016,153,1.0174683360851,1.27877601711518,1.18884317481589,0.984725991491325,0.581131376497311,0.964714277984463,0.685630092087991,0.7509592050596,0.631598626593366,0.715535412941064
"2016-04-01",2016,184,1.71467153475922,2.09068979613116,1.78864564371721,1.99393346412829,1.8344577538691,1.89704242767603,1.53947661617627,1.57567965442415,1.36173373018548,1.59440359826216
"2016-05-01",2016,214,2.98124365576774,3.65782892323164,3.17109479785595,3.33119580665848,3.14824456527972,3.15667270558863,2.78527255310306,2.74210318985413,2.33562439032977,2.68402195922234
"2016-06-01",2016,245,4.0761762021592,5.42027151005605,4.1336758739701,4.83047227654811,4.57630306666236,4.51635566819735,4.28443983308625,4.39348670419221,3.87358906799647,4.29389624693783
"2016-07-01",2016,275,3.90040002742667,5.38826824760883,4.26770496499337,4.39927575480051,4.8854026656588,4.85351927131497,4.78431649617708,4.73571775743923,4.40668749334677,4.60917711169142
"2016-08-01",2016,306,3.42210712978944,3.77139823829799,3.50176249430088,3.3502739417916,3.88091184662348,3.68824112770399,3.54637132604426,3.69171106317806,3.14718145670675,3.48328919924899
"2016-09-01",2016,337,2.12573844306837,2.93564218710642,2.33880498788186,2.482314261317,2.96654371232537,2.86719283885851,2.66893158999681,2.79008382034623,2.28231735285162,2.68395521215515
"2016-10-01",2017,1,1.18958538007615,1.46375643317464,1.3832921721021,1.32355585358307,1.77267055746842,1.72791649059454,1.64283690477129,1.6899296255169,1.32833877733853,1.72942179069412
"2016-11-01",2017,32,0.638833878112364,0.862919968213552,0.71013193318031,0.631430319026317,0.913348622167413,0.803259301622979,0.776097190381296,0.830210557801103,0.626341717459893,0.858427132488156
"2016-12-01",2017,62,0.26412363581167,0.386847991689919,0.276541908587093,0.269583434054003,0.257579094509573,0.344188006987062,0.292097337950118,0.28371810473625,0.222366534814902,0.294222578853948
"2017-01-01",2017,93,0.0996463798916465,0.00161027300583158,0.11435148618819,0,0.149304726184521,0.37053806417731,0.302627869135908,0.294600736336237,0.281302048130631,0.283588201154672
"2017-02-01",2017,124,0.407482604977052,0.120126122623386,0.269185329495727,0.0900953302248336,0.338250674328721,0.613867533168189,0.529971418836538,0.457812955806224,0.474612330440961,0.468840758233883
"2017-03-01",2017,152,1.0798880177829,1.11124063130497,1.16479982419074,0.881500666839026,1.01596940456851,1.3992842875755,1.12313923991861,1.12683506336716,0.890078253908552,0.95566411092244
"2017-04-01",2017,183,1.85920253258815,2.27722567257522,2.00940159994984,1.97129868217923,1.74345752492642,1.94332429602918,1.81710631763202,1.63824718806583,1.52892539664102,1.60160550722493
"2017-05-01",2017,213,2.95363031106539,3.6670569325298,3.1279664925478,3.60657441132501,3.69052634901605,2.93698794802345,2.59989719616935,2.85317230715618,2.2358390945724,2.71202080268966
"2017-06-01",2017,244,3.94222679272942,5.1721372098768,4.19581650396343,4.79959369668854,4.91986192587912,4.68532326819324,4.6280585552652,4.72164734301318,4.18174560928148,4.81533799524114
"2017-07-01",2017,274,3.56440927833355,4.67162611263531,3.86341245233938,4.05722651730298,4.47108878649822,4.43772108273897,4.39127659427402,4.5651861795229,4.11056440362634,4.570877316041
"2017-08-01",2017,305,3.02284876172543,4.55476195000407,3.37383854033965,3.86990745051344,3.94507790466242,4.05617177157284,3.79618242435073,3.90828737770877,3.37354410846263,3.76894481515883
"2017-09-01",2017,336,1.78125071573641,2.75630990714986,2.17096580874077,2.27456686794582,2.77652454570927,2.78094364016133,2.62137359632103,2.58582226794484,2.06441484251792,2.52245886023272
"2017-10-01",2018,1,1.00615878594662,1.60111077167888,1.29296030884277,1.39550671914684,1.5735171117146,1.61468002795706,1.54742208081533,1.53693935083249,1.21209654761761,1.58820279204896
"2017-11-01",2018,32,0.673802547892856,0.83572803585184,0.765777582128485,0.762610098842271,0.953456358828908,0.866849983223635,0.800902864724369,0.889981759206141,0.695861088943713,0.899283675705194
"2017-12-01",2018,62,0.364852540365962,0.427699229261462,0.375777500206588,0.385870193043835,0.414228266938001,0.490772834550777,0.417602797128833,0.434076348822067,0.37040598471831,0.524135264792266
"2018-01-01",2018,93,0.308448290567153,0.288710256586406,0.275528033439388,0.24597590975369,0.2764444782217,0.401397525409798,0.338317928939066,0.313470401246897,0.27982675725878,0.346032513338839
"2018-02-01",2018,124,0.53018034037462,0.161231934369073,0.518476651338286,0.124545669608337,0.489050435174649,0.582418805594636,0.559447799041357,0.561011706393332,0.555961409509991,0.553756871982352
"2018-03-01",2018,152,1.2045700659632,1.44454034623062,1.22720911484396,1.49659377991902,1.08554193880498,1.24109680378024,1.11468704212832,1.11087859771968,0.956658412436077,1.07555435523162
"2018-04-01",2018,183,1.55616123957423,2.36128387237283,1.79115435949018,2.07517016724902,1.80664494669693,2.10422063714843,1.97367131974015,1.86432589910367,1.4542625652807,1.64926183519912
"2018-05-01",2018,213,2.14513952860485,4.18740045418956,2.76640002571987,3.50232768877376,3.23483867905715,3.79954906479198,3.63400780965803,3.65495634068955,2.94318636067158,3.87366320111666
"2018-06-01",2018,244,2.77789199817775,4.75951754174408,3.36755801053038,4.59680880057956,4.32569050591109,4.34918335098462,4.24760469441989,4.39811511122489,3.83253753825173,4.40584760093168
"2018-07-01",2018,274,2.84796613053369,4.31950983387147,3.62159759096176,3.52652092265958,4.05808978542103,4.42067941551405,4.2051938439784,4.28307905244245,3.63248429286813,4.06529196415383
"2018-08-01",2018,305,2.16246379641888,3.7564380468777,2.99896907441268,2.72341576983803,2.97314020598634,3.48011881872898,3.24910151180062,3.20801840749971,2.7327256028805,3.07711008859091
"2018-09-01",2018,336,1.68225690399758,2.87600483715292,2.30467294238705,2.13459960133414,2.40824949082112,2.75697880740249,2.4955522572859,2.48806139666164,1.92495795396444,2.45910587312847
"2018-10-01",2019,1,0.681298428943263,0.93851997152667,0.868119858165062,0.763242252359665,0.907593717092329,1.05118942324336,0.92121062127412,0.89282627356547,0.701994748371862,0.901718008224701
"2018-11-01",2019,32,0.424472442630297,0.586322082860118,0.451830787088447,0.586567692436193,0.409105764438992,0.454290798878376,0.398887821225412,0.36540445179008,0.364207748798269,0.324243569433612
"2018-12-01",2019,62,0.166700182220168,0.193283919146268,0.231884284933923,0.219889164136763,0.199164043199579,0.368141200195282,0.322857561132219,0.243550420576004,0.293569422529663,0.271819380396142
"2019-01-01",2019,93,0.132314605884666,0.0107785974497758,0.127012754398741,0.00654870463013969,0.25781037306521,0.432364178031329,0.39925227282739,0.337663634826208,0.301586701306344,0.351438278382086
"2019-02-01",2019,124,0.406062766787488,0.551170139837959,0.354369305427718,0.481155816958714,0.50269831785608,0.31339922534883,0.254278526063685,0.285717437618733,0.180489011016407,0.209166142845221
"2019-03-01",2019,152,0.800670211832555,0.981099633754246,0.73707173544744,0.583416508517707,0.811095873918555,0.710123018291155,0.652079747338439,0.657921134181255,0.560810865114034,0.63032677807507
"2019-04-01",2019,183,1.96423706413718,1.79554819198742,2.03322731560252,1.86394979985983,1.89235712589853,1.99863634778217,1.83020408660616,1.82578901142743,1.62615647727776,1.70312736114917
"2019-05-01",2019,213,2.4666093508957,2.91095458250566,2.54190906706982,2.77845920118059,2.63466236783803,2.03205914016895,1.97401173938786,2.09334514154749,1.816340947502,1.828837158229
"2019-06-01",2019,244,3.33172498817027,4.62949469584355,3.672822031066,4.16042456536036,4.20954692853662,3.91741195555103,3.44340399944214,3.79685273907465,2.89062845516719,3.77453646827132
"2019-07-01",2019,274,3.78832118009725,5.12365240125567,4.33839801346305,4.18564030295303,4.86328549356147,4.51016857946002,4.26322485921004,4.52014050729838,3.89346859162066,4.38586453826206
"2019-08-01",2019,305,3.15085340936502,3.96700743064255,3.60265230728659,2.99014658810712,3.68313762058806,3.90957385247782,3.79868113596761,3.77707360991414,3.28098376272456,3.67076080028599
"2019-09-01",2019,336,1.95937876024012,2.86639922979741,2.36681940296713,2.20502592640347,2.71405846936322,2.79644252288352,2.6090744182993,2.5595198543541,2.03537901292629,2.54628824652256
"2019-10-01",2020,1,0.918707215142463,1.29812852658315,1.10738166076158,0.937407365550531,1.34495609459295,1.27313432873516,1.15265709281649,1.21676554258213,0.835361532564211,1.13386765228543
"2019-11-01",2020,32,0.639812866384146,0.780743668411414,0.700861243862235,0.671192590969103,0.732867383828624,0.639713840389955,0.589674398999336,0.632095743425725,0.431193791770484,0.555893253472554
"2019-12-01",2020,62,0.178873647089882,0.218706012871465,0.220312049341716,0.210441878626082,0.244897820116038,0.323479066495042,0.284184140509544,0.265397148580077,0.177977134401235,0.259545433908678
"2020-01-01",2020,93,0.105821316546947,0.0270762168280107,0.114125988513773,0.00813247991502677,0.189358756504797,0.338203005705018,0.263032338648019,0.249881968597938,0.219237128423099,0.283257661631095
"2020-02-01",2020,124,0.0774872272766572,0.0517857464772537,0.135094335481858,0.121340301102645,0.159909665858372,0.29290207429984,0.187429619680629,0.192387481067198,0.105302959814709,0.162545282910999
"2020-03-01",2020,153,0.497499428308149,0.39677151224855,0.677279081938319,0.214451538079269,0.70203438030925,0.732192326643759,0.709239803640702,0.653663797645108,0.607328459657001,0.722651393796876
"2020-04-01",2020,184,1.80412909312697,1.95949517819461,1.78217626791401,1.58047410113114,1.81580587084113,1.63856272080099,1.5058792450199,1.40916611705634,1.0430537460519,1.04528684571013
"2020-05-01",2020,214,2.66031082947351,3.7363242510038,3.03584808596475,3.20313698534502,3.22517668496833,3.55962286438363,3.09499738202804,3.45774195819009,2.3542346435819,3.39940548993732
"2020-06-01",2020,245,3.30987827953234,4.82589075381727,3.60753053802967,4.26624780137744,4.38052127397497,4.23900452300304,4.15984707774696,4.36541222224706,3.78107560209717,4.23546902108184
"2020-07-01",2020,275,3.001386401329,4.97181047793195,3.69106129027919,4.40315161149754,4.23147879672514,4.07554071753316,3.94569009319925,4.16055561593707,3.59648092181523,4.04411153710541
"2020-08-01",2020,306,2.41913251999704,4.14785010282848,3.40532862134303,3.14265224191863,3.43866393308076,3.779452317496,3.48392922532806,3.44543538330105,2.9970025664737,3.37563872119878
"2020-09-01",2020,337,1.66058607638318,2.46272985368197,2.14182282077279,1.79696585478988,2.34290904655121,2.53115402466465,2.28039885810161,2.30564442159444,1.7366636364245,2.27420539865881
"2020-10-01",2021,1,0.83434246403503,1.60275149614095,1.28427085278658,1.24043890842606,1.2468807459209,1.5148562332843,1.30606541150355,1.31627407966948,0.897110710377593,1.25002774690905
"2020-11-01",2021,32,0.528014638845293,0.726600979221388,0.683627352831078,0.681309258863216,0.589281077227335,0.685334672266313,0.60536876012431,0.584317615179592,0.477359049878136,0.573977846545266
"2020-12-01",2021,62,0.191086842095108,0.157272026999966,0.293557598230578,0.107621648268603,0.194790212395901,0.265639987897309,0.202189869241947,0.191289456838571,0.151771832256607,0.20671746236042
"2021-01-01",2021,93,0.196880720094116,0.148929546049179,0.200577097627642,0.121532343074985,0.252769292356695,0.342481867321568,0.280628550913415,0.274445192727681,0.248195517557016,0.284160228305324
"2021-02-01",2021,124,0.395046608435225,0.113542517784869,0.238932204356058,0.038586798142803,0.365901794756921,0.346746026991127,0.302035562754117,0.307210234135943,0.239088591782868,0.295306880228354
"2021-03-01",2021,152,0.827605554425195,1.04755323767191,0.986087210606971,0.710571516172477,0.711432990022771,0.834442484766773,0.728741894751553,0.733992553366736,0.627790541389955,0.731288936236597
"2021-04-01",2021,183,1.41878918338584,2.20924096943794,1.83918592425418,1.92454106944746,1.84661067758517,1.44211312342206,1.37963899769008,1.26776552964118,1.16410111583961,1.15916518969841
"2021-05-01",2021,213,2.45474636761833,3.65456818129774,2.96349408264784,3.36568411211329,2.73919394540673,3.34580243672801,2.99070089669594,3.2170488006068,2.46339869594198,3.17585397822686
"2021-06-01",2021,244,3.29528435189212,4.83407001496263,3.90474787101051,4.57214043789845,4.20132043417281,4.21239333696716,4.13317539581937,4.10525736369375,3.75650051261328,3.97856612932515
"2021-07-01",2021,274,3.54081068962836,5.28841914066478,3.99179747900795,4.45997060172832,4.63009028910249,4.49930631697234,4.35106991171478,4.41124138852097,4.17864143740145,4.21690213620384
"2021-08-01",2021,305,2.59637803440545,3.9692876356856,3.16250519462464,3.01360261672484,3.48389436148138,3.84273481108731,3.65405223897605,3.59331717032496,3.16378154539049,3.35336025884644
"2021-09-01",2021,336,1.51471563951719,2.5285354506109,2.03711951949763,1.94134566353377,2.22388402367303,2.53871657437315,2.26469993869588,2.3491732788062,1.91995135525614,2.26311047595733
"2021-10-01",2022,1,0.993246658449513,1.55991725973923,1.21686794107176,1.3534174587753,1.45090878963885,1.46726926318963,1.24342066933567,1.37024408145648,1.06261954754192,1.41244330445247
"2021-11-01",2022,32,0.612608405599172,0.923501313310405,0.668679100128781,0.876400680794321,0.945168626367786,0.885194669684957,0.855052890947063,0.818055579919508,0.678676460939362,0.789731572444266
"2021-12-01",2022,62,0.38895402640018,0.538222180645834,0.494430833719934,0.453952205360617,0.506337350043445,0.629502257232547,0.604551754158547,0.561502305765068,0.520024975407532,0.551783162860594
"2022-01-01",2022,93,0.0893237064928229,0.0687679145917044,0.10397366454747,0.0536350006778602,0.161880828618826,0.257384916415047,0.218305406772785,0.210174347177363,0.196622211992129,0.222762036387177
"2022-02-01",2022,124,0.205751875796533,0.144131614604421,0.212564007845378,0.116266485844958,0.279833730617698,0.489055186488925,0.437891810222639,0.418588749642811,0.398599820745666,0.437268322484912
"2022-03-01",2022,152,0.966630123594342,0.890758689505746,1.03605972230501,0.771507060620316,1.06375381739867,1.21838937315855,1.15557735019011,1.10512227512392,1.0749608691626,1.07111578348787
"2022-04-01",2022,183,1.99507562183193,1.90157163619816,1.954757109994,1.84586578603074,2.29168417295319,2.3133790892587,2.11294765191049,1.92829929872718,1.54475043216778,1.56982601996152
"2022-05-01",2022,213,2.29707123571015,3.16507442092293,2.79634481869104,3.07552233020559,3.32786275520495,3.7165707557629,3.31241512683005,3.54379872021676,2.62953996131512,3.35052541197254
"2022-06-01",2022,244,3.3643031000762,4.6362220315555,3.71708727931648,4.35091250899483,4.26738608436529,4.34669221559668,4.34639603192243,4.33555323124948,3.80572990224064,4.21137166613456
"2022-07-01",2022,274,3.96103438859551,5.1726293054096,4.00124786958695,4.80071351149078,4.76348764362425,4.62328295312053,4.52804013357935,4.60597887186704,4.2065920785408,4.44873896413086
"2022-08-01",2022,305,2.88966567603635,4.20113040677786,3.45680408270313,3.30009680242375,3.60412756887289,3.68940320107298,3.53813825337673,3.7114243344982,3.1475803592801,3.50876387294629
"2022-09-01",2022,336,1.79425376567818,3.07261040114556,2.32173214130778,2.50531137965533,2.60042228550495,2.71047768085395,2.4690288852244,2.52246789817701,1.91967651101876,2.41567166745269
"2022-10-01",2023,1,0.936198763289341,1.70745700132573,1.34734774830801,1.43607438784502,1.29182292379668,1.38075386093191,1.21028425417199,1.22127284590525,0.801388461705509,1.2333129817379
"2022-11-01",2023,32,0.523096438209831,0.761867419718999,0.641406758745623,0.582568722459394,0.612270759743377,0.589455477616434,0.507629697984041,0.508716105934777,0.342804543175819,0.513783128471446
"2022-12-01",2023,62,0.237960205615955,0.341911386749573,0.28405077916758,0.273451918698349,0.394152617071403,0.386623312783848,0.3721267176742,0.357432082938652,0.335547823990409,0.409183690162385
"2023-01-01",2023,93,0.223032753340906,0.182107016648907,0.211555086460168,0.140559242441969,0.245126187382295,0.377193199271797,0.298602549661713,0.247279885551512,0.25657543801513,0.251013871939568
"2023-02-01",2023,124,0.347282575282498,0.317737802730107,0.373276292005003,0.283354797064714,0.414638328188602,0.512815751998313,0.424070516138314,0.373713038321497,0.394301498593953,0.362057549984214
"2023-03-01",2023,152,0.524646304781469,0.202575267473411,0.427459439944904,0.346243198267744,0.493056799546399,0.679802829202519,0.674842132040397,0.615987321922553,0.611083679167512,0.528545022818783
"2023-04-01",2023,183,2.04511344592501,2.16526054022345,2.06319015601142,2.08773619964639,1.74890604520675,1.8095144452879,1.54624558579676,1.64009767392581,1.21504533490898,1.40716879605172
"2023-05-01",2023,213,3.03643161105464,3.48589147490776,2.91400649971156,3.36813826845079,3.09507744480898,2.87970086617418,2.77122879969962,2.6822996265021,2.47863690099784,2.53621258986782
"2023-06-01",2023,244,3.27201915348648,4.57083179248965,3.38870458230554,3.93879522818825,4.36391632544468,3.99467809148922,3.97862619380704,4.17798143760984,3.3422423794053,4.15841724991325
"2023-07-01",2023,274,3.71586652300556,5.52943023620099,4.21816327195706,4.5782098488707,4.85243753174739,4.61104494738104,4.60354752661797,4.69301139659652,4.17875911648904,4.55235618263399
"2023-08-01",2023,305,2.93396811984325,4.2635595462392,3.60058078195515,3.5670760588682,3.96102793104439,3.87477400810461,3.63383736680598,3.70322923088816,3.07793785335805,3.46827974164326
"2023-09-01",2023,336,1.96678249646346,2.93398928206185,2.57004169649629,2.34009741282972,2.76874673962958,2.91146403564055,2.56773228886397,2.65994170124369,1.91521421280535,2.57731932602562
"2023-10-01",2024,1,1.03344349583714,1.62150228483366,1.32187666630593,1.34952390915184,1.43749832759059,1.51552989348978,1.32499556211012,1.36820501174732,0.969066748564771,1.34734528069931
"2023-11-01",2024,32,0.606627070367154,0.768206194849368,0.684111847209447,0.65766782312057,0.695368321986434,0.763667882207267,0.669764187528848,0.650985190618323,0.52501409934285,0.665459219987824
