"Date","waterYear","waterDay","hru_1","hru_2","hru_3","hru_4","hru_5","hru_6","hru_7","hru_8","hru_9","hru_10","hru_11","hru_12","hru_13","hru_14","hru_15"
"2014-09-01",2014,336,3.35637396549605,3.32960827890023,2.89978972070637,3.29505808734877,3.6258214009961,2.4327622386849,3.15066258339839,3.39107779491772,2.81145184469249,2.76594907729693,3.18255292709301,2.97743177032161,2.82810664779727,1.82786015598936,2.54369814057455
"2014-10-01",2015,1,2.14888925435245,1.92485184525116,1.92937121292774,1.91547742883353,1.97917849327267,1.25509608180807,1.78445712825443,2.04113081683404,1.71942999143638,1.57649085983982,1.86967433910815,2.05447232005852,1.749392352999,1.21526781736362,1.73841992310885
"2014-11-01",2015,32,1.22047721249541,1.1519736417663,0.962820319964968,1.10523396324299,1.18284566205234,0.873856271390235,1.03108414328746,1.08606641854788,0.990400750453277,0.842101141621362,0.993511584432628,1.10828514655485,0.923803771211133,0.836430953220802,0.991760926371743
"2014-12-01",2015,62,0.465486892997048,0.393340398743998,0.465089786107459,0.36044737903815,0.421068558852186,0.274341126272228,0.386874601828042,0.470419297642902,0.36913606106562,0.245927332727455,0.288016324336606,0.346087011717563,0.336061659651979,0.415790613564233,0.332410622002505
"2015-01-01",2015,93,0.404050514683331,0.501594354162436,0.328583782024536,0.362511975036993,0.457525998186684,0.23601166129915,0.519818836893425,0.529514632448557,0.383753810650987,0.30631604780004,0.294655466711285,0.335520005781464,0.462821374789713,0.7769474243986,0.377600818156718
"2015-02-01",2015,124,0.74964961346086,0.648329393076963,0.796071481843077,0.58784967521329,0.490350760647806,0.436704409471765,0.66053162823234,0.683660939293605,0.580879322993747,0.389273300650953,0.38181889608732,0.712026835813776,0.572927239640055,0.69215517584309,0.430595811636303
"2015-03-01",2015,152,2.18393277600077,1.69236133311024,1.85389245956883,1.70653657558872,1.87351753093194,1.84254607326059,1.78717803476046,1.68624190373277,1.3070990589492,1.27202145835189,1.4049969397652,1.06991212637951,1.17375518537764,0.819995094555861,1.31668510696244
"2015-04-01",2015,183,2.76256856184219,2.68269240434627,2.3234026324379,2.48160255519191,2.71706145118416,1.53886468693817,2.88276525079011,2.7040071135824,2.09766227013232,1.74785498256353,1.85012302719038,1.94349504480198,1.6689210277074,0.337930759616743,1.97778532727086
"2015-05-01",2015,213,3.43392886313418,3.21315805873831,3.13021449823591,3.06230802531721,3.51824074640456,2.50454852621785,3.1898750047198,3.21858550937914,2.70517334431419,2.34684544779916,2.93223259312045,1.6803747722436,2.53417881554391,1.53594188131064,2.37405690779314
"2015-06-01",2015,244,5.14532720225118,5.24491914807818,4.6256799754822,5.24347774774618,6.15523226546313,5.31605402013077,4.8883932248129,5.30493386126737,4.63540831291279,4.76897534233439,5.51717807969775,4.99103346518826,3.89423740804713,1.82480499865221,4.39728585819809
"2015-07-01",2015,274,5.4195730195337,5.36909983044882,4.602206054367,5.39673656836861,5.90159347899044,4.72917309640535,5.05218596318787,5.29115400935069,4.81623614757804,5.00105273006351,5.39321557562629,4.42205827941517,4.14216232083734,2.56446405848086,3.98084366350525
"2015-08-01",2015,305,5.03892015344721,5.35100779309573,4.12813777676732,5.1343274405576,5.79793698185272,3.89182779735223,4.90608190347098,5.11055430513926,4.27565870841098,4.56455285152334,5.07429375908343,4.27549949552147,4.02093638108218,2.2733040471292,3.9135528722678
"2015-09-01",2015,336,3.43151651048708,3.45680141297026,2.92088766450144,3.28389007572079,3.57308330360504,2.44060757158379,3.19983819015915,3.52598542545289,2.58444372919233,2.67503629129599,3.19525974560178,2.67022356350583,2.60915472276892,1.28052014592399,2.39037436163646
"2015-10-01",2016,1,2.07512894237799,2.00250547627185,1.78595541402208,1.73653006314603,1.9684749839902,0.67880830792989,1.89015862309472,2.17058470285324,1.49123784220365,1.1714191966004,1.65152790495423,1.81920624136324,1.49529776664941,0.992054668220478,1.74536789030028
"2015-11-01",2016,32,1.20099495496198,1.01647581837928,0.98308830130736,0.9684871537485,1.14338545854188,0.461978588826768,1.00192045378169,1.0769513503427,0.846248638100351,0.675999202532591,0.973806672931383,0.820216318410194,0.713042265334839,0.520633279008856,0.902819997818848
"2015-12-01",2016,62,0.358801470290385,0.287993583341375,0.39650717331624,0.228666747117911,0.282022776283207,0.230239524736663,0.334097111574937,0.310304582524549,0.251397171404325,0.144644896657042,0.194450111701737,0.275259088803567,0.238901289710631,0.328507332762767,0.179771477837331
"2016-01-01",2016,93,0.343157949551163,0.460292848809971,0.251256055378244,0.345619108815831,0.47597887726841,0.250421924710963,0.478015558051712,0.478769353869258,0.354939354893312,0.358476141494711,0.327092045601543,0.259877349956136,0.32920008791908,0.391580411268935,0.291125295491279
"2016-02-01",2016,124,1.03817918085727,0.921671657852208,0.982413787955139,0.988704728419644,0.846343928952944,0.867908595790964,0.960637710633987,0.922265752832998,0.989844773911896,0.896704643505463,0.797513025515466,0.819627095895311,0.76457728126807,0.784598398990959,0.808486102329827
"2016-03-01",2016,153,1.28129850267869,1.07912903272877,1.7967947043109,1.19174349798665,1.04165506913747,1.55085182325399,1.06976806715645,1.12797098067652,0.983105444225061,1.03580171034012,1.04297466123208,0.961275401198788,0.989655787447524,1.16444882778329,1.01128696289366
"2016-04-01",2016,184,2.74163365010327,0.795295548523619,2.48117511593282,1.10618427854479,1.6545026472336,2.00819182171659,0.571411670909485,0.633419133177437,0.477099008969345,1.03633272329736,1.21250405152578,0.219293205125846,0.401558343186168,0.074948329879146,0.157895701683212
"2016-05-01",2016,214,4.12711687392761,2.77994896634632,3.75626419762222,2.83532285279314,3.94695646423031,3.78887013667951,1.95275318365822,2.28116400143723,1.81917870742063,2.47990192447208,3.30907734633402,1.33823553934084,1.35845227043765,1.36711053957114,1.55649189227041
"2016-06-01",2016,245,5.47627695089388,5.48698737278586,4.97500187487814,5.50439417084389,6.70232882271064,5.04900407411189,5.11654001938832,5.48328766162272,4.52348525480278,5.02601956445185,5.80952033493736,4.21106734395965,4.17947102336451,3.47490902305631,4.36606060342957
"2016-07-01",2016,275,4.88531903797351,5.66848682177244,4.24723565555375,5.642185545516,6.30181024924408,4.50347349303179,5.38680837636731,5.66538269229724,4.81316923693343,5.36437528917746,5.5270881184514,4.49283076349686,4.21671308407801,3.4676198778822,4.55669574872287
"2016-08-01",2016,306,4.26085124080029,4.52410279698626,3.80871453916501,4.49947747267278,4.90669633600583,3.77267235810882,4.21636667031127,4.25507196797428,3.66400425610408,4.01165946524178,4.24385786234105,3.53829546907647,3.37618700013977,2.16332499273208,3.0758104482968
"2016-09-01",2016,337,3.59419564790386,3.62972573399101,3.20875258358276,3.74564436824031,3.96021165928035,3.43717939745365,3.43907150677521,3.62762711936212,3.13642733524746,3.2711085089119,3.58643952183357,3.12556207349982,2.95595078883762,1.71871969427058,2.62236045989035
"2016-10-01",2017,1,2.54250214374348,2.44290794255518,2.26831684849359,2.32557304328423,2.40946640412431,1.37188805428172,2.27882601226289,2.50512332360707,1.97582410409246,1.66400127314317,2.03330535759507,2.27520097904676,2.10838992004686,1.62271751295835,2.02989312023878
"2016-11-01",2017,32,1.19303728276751,1.14750843952331,1.0505012927795,1.03337162830367,1.11675179970375,0.66515986099144,1.02006142697851,1.08288697031257,0.915298245621499,0.653833671528558,0.891341358281967,1.04657394364937,0.955661742761378,0.996913275643952,0.995190362794076
"2016-12-01",2017,62,0.406913457545838,0.497257363851635,0.352723694707624,0.399076941961393,0.497374796263164,0.335284149513367,0.46874664838615,0.46711666820965,0.344530507025374,0.248803518852688,0.337026509953136,0.28339165601783,0.279648935826127,0.39522556214601,0.308907884467622
"2017-01-01",2017,93,0.286027784768555,0.32402096165434,0.268475266381707,0.242953392503515,0.333389659273027,0.225534390162471,0.365874085253978,0.356246889279784,0.287394906898859,0.318199452777731,0.231524949468956,0.162520227816797,0.241589247454339,0.263075602378048,0.247874198181801
"2017-02-01",2017,124,0.444068867736635,0.382176817902526,0.604350697338212,0.359489534815352,0.379055447751028,0.533691448265893,0.464690548549907,0.441145269641188,0.315031289199782,0.368625978146023,0.326510227683185,0.239187251978447,0.309417707743844,0.228652094339994,0.313836268341539
"2017-03-01",2017,152,1.86325209132027,1.17641857333538,2.3452842465957,1.49631950367074,1.40484794744285,2.03533612283602,1.09695284423789,1.62708205639049,1.17405371943435,1.97981487685785,1.5403854339162,1.13165729567004,1.11769363199573,0.742378156777094,1.47384135833157
"2017-04-01",2017,183,2.83611062172941,1.78855585832209,3.00645209084173,1.90818288835822,2.34495512513407,2.48336337383734,1.35442235291807,1.8331575653147,1.06792812969418,1.90860153563416,1.95097232590822,1.43950675184839,1.20992331707306,0.406345589623978,1.6439605451033
"2017-05-01",2017,213,4.16091508919252,3.45251729445299,3.87714727182901,3.48260738167068,4.40222891761677,4.01739557435111,3.13904342971218,3.1087431170021,2.42530304329747,2.85801520027146,3.27479064201301,1.85582657551908,2.11364509165739,0.645628040202423,1.91262425690444
"2017-06-01",2017,244,5.28362082398748,5.94081928508368,4.59164095612666,5.76243835537263,6.58228859593399,4.35933643949468,5.75161945626256,6.21116412335757,5.09968506045456,5.47460442490552,5.78410647489924,5.03668873785726,4.83469279307754,2.90255101994491,4.83351845337686
"2017-07-01",2017,274,5.19663536446625,5.41734639817535,4.60859974916089,5.27152154004409,6.07813791665935,4.17439975401589,4.97079096692125,5.12318933171992,4.18415831613501,4.83730914264703,5.10325475521979,4.24745198353112,3.96897055054502,1.17403863359774,3.5206019768174
"2017-08-01",2017,305,4.52473722871903,4.74487503816771,4.1005579532591,4.53210896559219,5.13952634914715,4.29382366472732,4.25241294754312,4.50594038795082,3.05805167894929,4.11830139598742,4.38264548961185,3.81335035942821,3.76447658841806,1.89520674804105,3.03898133814541
"2017-09-01",2017,336,3.19834298460998,3.42219244048726,2.89271529311269,3.18584996056548,3.56740347655314,2.37593577795344,3.14215627060356,3.36171981911087,2.63100049511932,2.45443727913626,2.89968419338406,3.0817593603394,2.98259839680086,1.60067022188916,2.25575136186406
"2017-10-01",2018,1,2.22951168605946,2.12753183326361,1.88096864761994,2.00487523182701,2.18899047372989,1.14060447383608,2.05229787409841,2.30835817535089,1.65064296728304,1.33131263310831,1.79105430325678,1.93700014840159,1.79566517072992,1.59625591982032,1.75943190826814
"2017-11-01",2018,32,1.08448880725112,1.12248624271356,0.891095060265173,1.06639120092897,1.2477922743738,0.470132549182482,1.05822777605073,1.19755910646572,0.921624668582395,0.706511520906294,1.00960006218906,1.07625316400316,1.07590609082377,1.37062352935114,0.974491738270849
"2017-12-01",2018,62,0.428631927395322,0.469560356880646,0.400899706652853,0.334856211368914,0.52598057437754,0.0888411096361753,0.481592357052714,0.509223707789662,0.2959660873652,0.165974364367861,0.331035831968052,0.454568949613814,0.407032074068745,0.824276391905011,0.373386083258449
"2018-01-01",2018,93,0.589847510523371,0.502796540552844,0.632850730906682,0.311757952022304,0.366547918201398,0.168254740414479,0.636566269907867,0.50712356826713,0.319962552076654,0.138970265915934,0.241331881281377,0.284686034444903,0.293656785001436,0.735213274793848,0.236955172370124
"2018-02-01",2018,124,0.701883589407084,0.788491424423544,0.855591594952756,0.68553931219556,0.920934495021413,0.765510824333612,0.672647934284641,0.767534308546203,0.587148190821421,0.640709905347284,0.83983380700493,0.6461544774229,0.690018922493241,0.863598608482681,0.646290315639217
"2018-03-01",2018,152,2.17113640307905,1.19798692660867,1.72602212418175,1.44074201598266,1.57886687591781,1.33131673781925,1.09677410128854,0.83719699493911,0.929630997141529,1.13243301202126,1.22425776785753,0.768643349178437,1.02620873871629,0.984878926873479,0.891080480064226
"2018-04-01",2018,183,3.13285792546072,2.45991645990736,2.59948318479176,2.67144026657292,2.98067725633921,2.29483903758715,2.44220456935499,2.29206042241131,1.84846008179733,1.73856303558559,2.06064353590696,1.94058451364703,1.76967467166835,1.02200804635046,1.65752072064379
"2018-05-01",2018,213,3.88590227617842,4.27883914606377,3.13446807541993,4.08717760538619,4.69667274480591,2.83339280244057,4.11176835267921,4.67972954715144,3.41751489470016,3.10740754722938,3.57625347973571,4.42856703837364,3.56553716859028,2.30472860980224,3.60665406531511
"2018-06-01",2018,244,4.58876189370374,5.45225699928715,4.2169798690873,5.36427878560518,6.14846130842995,3.42978840088527,5.50818132193629,5.53176464709923,4.73301731411331,4.93227076214246,5.04677033351896,4.27140755195138,4.18030585625401,3.27140159248292,4.16463166749949
"2018-07-01",2018,274,4.52207074047499,5.27972064093754,3.97049506860745,5.32350664089947,5.82632218059116,3.11747806622526,4.86853850606096,5.19138098173568,4.31057264048657,4.41984186451212,4.58577530194005,3.98747619096073,3.755469642983,2.43381427520797,3.38834817546501
"2018-08-01",2018,305,4.36588621024653,4.86952239821476,3.85851733320721,4.66191769487695,5.03633108218855,3.00728429636956,4.18616166251144,4.61193705230667,3.48445628315194,3.51800714256954,3.91650883010179,3.48175766604173,3.35479989970154,2.06727618383703,2.88058660319572
"2018-09-01",2018,336,3.60514107601698,3.54049712994523,3.05897806429035,3.30386618372045,3.82185926618395,2.080130702007,3.26992892933444,3.51634379247268,2.558666199282,2.59340551884294,2.91955776063932,2.77363424297114,2.64023985739216,1.89959058659695,2.64904535197371
"2018-10-01",2019,1,1.72852052057006,1.54177788787235,1.51431913624376,1.43521118103905,1.61873114772417,0.708737140044585,1.55182270742335,1.61020418807822,1.17312086573583,1.05489661074852,1.30386237998877,1.14343351297108,1.25389636173067,1.15223943095571,1.18598722405767
"2018-11-01",2019,32,1.10816387488296,0.735649655505054,0.907614589124517,0.757112484339942,0.947422224504135,0.442996279260809,0.623791780000455,0.743375680680542,0.544197759041086,0.446656345545737,0.659828529566627,0.375698438215283,0.434079104639323,0.232344625973944,0.436564963329458
"2018-12-01",2019,62,0.564055202908061,0.520064656847599,0.496008126327894,0.411249055304655,0.581136095613525,0.29173555330937,0.456313063452602,0.594823545302044,0.344824428391958,0.241562661751931,0.343740736801493,0.423990614814012,0.351731143809425,0.426786588856088,0.32391406035542
"2019-01-01",2019,93,0.408643198332898,0.602686986724107,0.365426813732535,0.38307053056783,0.604344751026201,0.216335226783815,0.592504902446296,0.655743981948502,0.327016243694641,0.237722982544908,0.362576284727381,0.31467711621654,0.385597053439934,0.351639164174146,0.2570104502817
"2019-02-01",2019,124,0.510387512441828,0.404008817508528,0.505771409395185,0.3355799980283,0.361718463941964,0.132738489285809,0.26997937015241,0.260147213541129,0.184145683558936,0.233314806258497,0.342144825974968,0.158090515307292,0.195072263225087,0.0938408080973243,0.172926477865626
"2019-03-01",2019,152,0.768487396596597,0.506278925279793,0.981019122488057,0.607941397590443,0.540648160810335,0.884058187175095,0.565663309874497,0.627489250703608,0.561435137732221,0.630330037281626,0.571022906211376,0.532758756119735,0.590692522317347,0.166946418087386,0.538831977929388
"2019-04-01",2019,183,2.75891812717193,1.44477959644953,2.53332409385899,1.25102213250852,1.30624907956908,2.23920119412438,0.997395201180377,1.04979622291134,1.04215410070828,1.11190128101332,0.983711171972416,0.978254380578905,1.18373447979892,0.125052748992665,0.84521346203288
"2019-05-01",2019,213,3.45670250081504,1.57763929620153,3.26019257301715,1.70859450524019,2.31227324505758,2.15609894894568,1.08946709935647,1.34842010961921,1.05340006640312,0.933894264959424,1.66793919408771,0.614265485373184,0.968743093302049,0.0554290324253867,0.973412023483552
"2019-06-01",2019,244,5.35434383704672,5.13737636795478,4.66597023290007,5.34420015951813,6.181916193136,5.22347266696573,3.79999791437899,4.13929903390755,3.09885790642938,4.77792406351286,5.44208480941918,1.67401956141696,3.86188264126038,1.64515573309798,3.96382332762013
"2019-07-01",2019,274,5.65885882775689,5.48351602549792,4.82945635739302,5.59701611413562,6.48912999361852,5.24591183351097,4.24496240063252,5.11486337901853,3.48754567531823,5.12732634464548,5.64782946525191,1.40664445249515,3.72921193317335,1.03550414094429,3.70604830442891
"2019-08-01",2019,305,4.60504679558715,5.18097248923525,4.07874782280678,4.96449349818456,5.21182840452379,4.04251142437882,4.6041029117037,4.96549035932165,4.0655529844475,4.34377354567397,4.46639069609003,3.9403739836378,3.59358929008022,2.64284287858723,3.46222640342723
"2019-09-01",2019,336,3.32404215518329,3.51151730166358,2.78200334367315,3.44646304012199,3.34085353445812,2.83159955071185,3.15242664426673,3.29448307460138,2.74399396570076,2.74907441158721,2.83416280687425,2.9653540898392,2.72947513974415,1.87820393957398,2.41003562678229
"2019-10-01",2020,1,2.08168992890155,1.88596461986088,1.75140941269019,1.72482505397325,1.9211056806764,0.832060770926146,1.61036493791536,1.95165853980143,1.27307056350023,1.09966049598579,1.44342348050827,1.7519882080167,1.63415505044802,1.32353850750717,1.5205157609124
"2019-11-01",2020,32,0.99362712715137,0.852953535578823,0.849585035092584,0.683108870595276,0.963835990360132,0.294326188244392,0.574616298072084,0.82179327767037,0.452655202634107,0.399712423654987,0.663514954529303,0.738387445626542,0.710739690892771,0.919834220890253,0.611735296037628
"2019-12-01",2020,62,0.361597753630177,0.348480947013292,0.298909311344572,0.249456796699462,0.420387974344088,0.10087299119666,0.295784820808545,0.393162796487774,0.175221266132683,0.128564285975487,0.235176572314504,0.175921321743233,0.210711632734279,0.329197667323028,0.160664304022452
"2020-01-01",2020,93,0.420672695351299,0.520702436334885,0.289238147425048,0.448136378130223,0.50564360795838,0.291408568829086,0.513596221676212,0.535091575968618,0.464021400374408,0.360295249729409,0.350144470527968,0.453401781225538,0.549663585363014,0.608684208181508,0.416917241621603
"2020-02-01",2020,124,1.04587238118628,0.591195632004897,1.08893903068372,0.683086453113858,0.60513503595402,0.886247262222049,0.600745332448782,0.439735020120505,0.562952134958808,0.354555237751312,0.400921672668604,0.464019709462526,0.54867586122437,0.399893379980368,0.328083302705029
"2020-03-01",2020,153,0.61745429954713,0.630966376048137,1.41557972320279,0.638981302743315,0.429483413147514,0.613388465593775,0.71527188591161,0.991860966491486,0.637582938915383,0.571892211893532,0.41269800400394,0.853992679177787,0.900850657498086,0.47745750985331,0.791143644933966
"2020-04-01",2020,184,1.91301580731637,1.96018968066807,2.0763412777578,1.93469908186607,2.12486644820163,2.04906143981019,2.09479239547826,2.04420591772712,1.47072269274266,1.53868258614383,1.65533654498638,0.601583790395878,1.12347534717711,0.104989224368466,1.26170751800865
"2020-05-01",2020,214,3.93467688027794,4.1943248027348,3.40894900298016,3.92630669811645,4.31963756390033,3.03920257090114,4.06179811895532,4.57437878742935,3.21825891749543,2.98397149493597,3.59833233197889,2.59247997066101,3.17867508096977,1.12955311964086,3.26362004672115
"2020-06-01",2020,245,4.38490359358024,5.42761521282129,3.71237861451426,4.97345126960823,5.87319902792368,3.65091022153485,5.25080763036968,5.56190571854494,4.15876495552385,4.57515432956464,4.93027675564969,4.36905630405018,4.33402297681155,3.01238266162474,4.19971909152638
"2020-07-01",2020,275,4.29711156359194,5.19074234982616,3.57459473363634,4.76533792120197,5.31459842866953,3.28524405089026,4.86780888113386,5.01820468224156,3.7176925234614,3.79105812985233,4.40438095125846,3.73059039861904,3.63753947560652,2.82770002455321,3.23347504552371
"2020-08-01",2020,306,4.63488017158183,4.98227558617881,4.03829770276306,4.83705781559395,5.11159765770944,3.78032838420332,4.7447859552699,4.9077746347636,3.92573172966706,4.04856758148792,4.40634914776751,4.00275677147857,3.83280121274474,2.77664883895348,3.55869655009907
"2020-09-01",2020,337,3.02148825083061,2.99035704650441,2.78071514773053,2.94924265014893,3.23776482079426,2.24376176713886,2.88021297892811,3.13954139641173,2.44429335493997,2.43746315706832,2.68994474341129,2.68093163571185,2.67131692962041,1.78746434080823,2.33434515870446
"2020-10-01",2021,1,1.9034725124989,1.84497938765425,1.71506385700236,1.64054472064842,1.89409732510759,0.780594561043413,1.66227765416538,1.97418921442281,1.35621859858013,1.09279758410925,1.36355815563444,1.80556794250315,1.78791353211396,1.17055773669417,1.53907673153385
"2020-11-01",2021,32,1.06637164251067,0.874203790028679,0.957174556534019,0.758305376504827,0.952765837418818,0.577210214306776,0.832674265766458,0.995681891534333,0.744898539084854,0.695940230012212,0.666604670231915,0.816443335401777,0.763846905812137,0.954529646915111,0.970331968040092
"2020-12-01",2021,62,0.651617012204725,0.531133864883579,0.539550039311075,0.387877861801507,0.618002507203024,0.352149664812225,0.517172076385273,0.496027935366418,0.317787702722047,0.256194960987835,0.321963514778504,0.275394947802663,0.309240291100921,0.574593135046501,0.310609985942556
"2021-01-01",2021,93,0.279184140680389,0.382702607420219,0.218762023825444,0.278480290350164,0.460795808332042,0.2264487993933,0.318248718012402,0.401686946511923,0.346934830397839,0.320070274748857,0.308529979791215,0.277877448274752,0.363258122583162,0.469514785621111,0.377670427499553
"2021-02-01",2021,124,0.691338547772222,0.553627688532533,0.680865368158539,0.626678867499359,0.591158704454738,0.519691923253874,0.53490598585835,0.521878282898406,0.589039506314164,0.621563340442881,0.545392512802949,0.408330503941759,0.423011826622411,0.341345306197644,0.491241918097566
"2021-03-01",2021,152,1.74895300806641,0.94484560448727,1.86452182353194,1.18086141114783,1.0164640753107,0.955767604672321,0.870252997364594,0.875570311059354,0.772451469271179,0.772018174352119,0.773881340357784,0.669498904730362,0.690544896821896,0.497633662850342,0.77050790095491
"2021-04-01",2021,183,3.16195307721166,1.66271623357801,2.72736077525001,1.91009333500631,2.2554641457683,2.01667276655259,1.25928483038398,1.61430383659091,1.18104213483408,1.1679670033565,1.49380980458553,2.0997299605667,1.32998137957889,1.04710498021691,1.12735473311253
"2021-05-01",2021,213,3.72471079474731,3.45109394900371,3.50031873299305,3.55743167340698,4.1641663130531,2.99832836355167,3.1678857646371,3.55500331853834,3.0888206926378,2.78959422352913,3.47969749983381,2.66691954082151,2.99012326260453,1.47720558698594,3.16560445929514
"2021-06-01",2021,244,4.99006495293856,5.23815444757676,4.55663854719768,5.2862549967921,6.14172239282228,4.54632911160038,4.91365190431183,5.05884243173718,4.35910843002321,4.59903856379301,5.0806853718042,4.35398130888082,4.03511514110078,2.94851065818582,4.16104790909193
"2021-07-01",2021,274,4.92907413819367,5.39523379036315,4.19221861932859,5.37689991163365,5.86380336587672,4.28788287301185,4.92749519103769,5.15930906339663,4.48439598235806,4.78987022156098,5.03787448957872,4.27978635344367,4.06093335311906,2.84792341015884,3.7307168438501
